PhysID,ITM_1,ITM_2,ITM_3,ITM_4,ITM_5,ITM_6,ITM_7
1780013110,GENDER_M,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_OR,TRAMADOL,,
1780018960,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_CA,,,
1780020057,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_MI,,,
1780025387,GENDER_M,OXYCODONE,SPCLTY_Podiatry,STATE_RI,,,
1780090308,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_MI,,,
1780098236,GENDER_F,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_MI,,,
1780602375,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_PA,,,
1780602961,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_IN,,,
1780603258,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_NH,,,
1780604819,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_MS,,,
1780607838,GENDER_F,HYDROCODONE,SPCLTY_Nephrology,STATE_CA,,,
1780609602,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Plastic and Reconstru,STATE_VA,,
1780612465,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,
1780613570,GENDER_M,SPCLTY_General Practice,STATE_CA,TRAMADOL,,,
1780618074,GENDER_M,SPCLTY_Emergency Medicine,STATE_IL,TRAMADOL,,,
1780622282,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiology,STATE_NJ,TRAMADOL
1780624692,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NV,TRAMADOL,
1780624874,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_NE,TRAMADOL,,
1780624965,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_OH,TRAMADOL,,
1780625236,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_NH,TRAMADOL,,
1780627976,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_MD,,,
1780628487,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,
1780628537,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_PA,TRAMADOL,
1780630368,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_MO,
1780630574,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_SC,TRAMADOL,,
1780634733,GENDER_F,HYDROCODONE,SPCLTY_Obstetrics/Gynecology,STATE_IL,,,
1780636860,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WA,,,
1780638510,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_NJ,,,
1780639450,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL
1780639591,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_SC,,,
1780641316,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1780642843,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_VA,TRAMADOL,
1780643742,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MO,TRAMADOL,,
1780644013,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_NJ,,,
1780644393,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_WY,,,
1780649137,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_ME,TRAMADOL,
1780654541,GENDER_M,OXYCODONE,SPCLTY_Family Practice,STATE_NH,,,
1780656488,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_OR,TRAMADOL,
1780657569,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL,
1780658534,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,,
1780658708,GENDER_F,HYDROCODONE,SPCLTY_Rheumatology,STATE_TX,TRAMADOL,,
1780658906,GENDER_M,HYDROCODONE,SPCLTY_Cardiology,STATE_AL,TRAMADOL,,
1780659680,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_MN,TRAMADOL,,
1780660225,GENDER_M,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1780660480,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MI,TRAMADOL,
1780660845,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MA,TRAMADOL
1780661223,GENDER_M,SPCLTY_Physician Assistant,STATE_WV,TRAMADOL,,,
1780661793,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_OH,,,
1780664631,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MN,TRAMADOL,
1780667550,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PR,TRAMADOL,
1780667915,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MO,TRAMADOL,,
1780672097,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_FL,,
1780673368,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_AR,TRAMADOL
1780674929,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WI,TRAMADOL,,
1780674952,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_OH,,,
1780676551,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,TRAMADOL,,
1780677294,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WI,,,
1780677724,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_KY,,,
1780677948,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_KS,TRAMADOL
1780679993,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiology,STATE_NY,TRAMADOL,
1780682153,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_NE,,,
1780682484,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Cardiology,STATE_NC,TRAMADOL,
1780682724,GENDER_M,HYDROCODONE,SPCLTY_Ophthalmology,STATE_PA,,,
1780683847,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_WV,,
1780689984,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_IN,,,
1780690388,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_IL,,
1780691295,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NV,TRAMADOL,
1780691303,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_GA,TRAMADOL,,
1780693671,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MI,TRAMADOL,,
1780697011,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_RI,,
1780699975,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_MA,TRAMADOL,
1780703926,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_PA,TRAMADOL,
1780718973,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_VA,TRAMADOL
1780722371,GENDER_M,HYDROCODONE,SPCLTY_Cardiology,STATE_TX,TRAMADOL,,
1780722850,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_NY,,,
1780723080,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Dentist,STATE_MD,,
1780732768,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_CA,,,
1780733378,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Podiatry,STATE_OH,,
1780743559,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,TRAMADOL,,
1780746545,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_FL,TRAMADOL,,
1780748319,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_IL,,,
1780748467,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CO,,,
1780756007,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Oral Surgery (dentist,STATE_PA,TRAMADOL,
1780757518,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_SD,TRAMADOL
1780762344,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,
1780763300,GENDER_M,OXYCODONE,SPCLTY_Maxillofacial Surgery,STATE_NY,,,
1780764050,GENDER_M,SPCLTY_Neurology,STATE_TX,TRAMADOL,,,
1780768085,GENDER_M,OXYCODONE,SPCLTY_Neurology,STATE_OH,,,
1780768788,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_CA,,
1780772673,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,
1780776344,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CT,TRAMADOL
1780778159,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NM,,,
1780780783,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_KY,TRAMADOL,,
1780782664,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,
1780784298,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MO,TRAMADOL
1780786087,GENDER_M,OXYCODONE,SPCLTY_Neurosurgery,STATE_MA,,,
1780789073,GENDER_M,SPCLTY_Neurology,STATE_PR,TRAMADOL,,,
1780789727,GENDER_M,OXYCODONE,SPCLTY_Internal Medicine,STATE_NY,,,
1780790691,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_FL,TRAMADOL,
1780793349,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_GA,
1780794149,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_TX,,,
1780795500,GENDER_M,SPCLTY_Physician Assistant,STATE_CO,TRAMADOL,,,
1780797530,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_AL,TRAMADOL,,
1780800185,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1780811521,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1780818120,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_MN,TRAMADOL,,
1780820050,GENDER_M,HYDROCODONE,SPCLTY_Radiation Oncology,STATE_ID,,,
1780826073,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_WA,,
1780847459,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_NY,TRAMADOL,,
1780851113,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_CO,,,
1780871533,GENDER_M,HYDROCODONE,SPCLTY_General Practice,STATE_TX,TRAMADOL,,
1780874669,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_OH,,,
1780884569,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CT,TRAMADOL,
1780891176,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Hand Surgery,STATE_MI,,
1780892760,GENDER_M,HYDROCODONE,SPCLTY_Nephrology,STATE_TX,TRAMADOL,,
1780894816,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,
1780899799,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WA,TRAMADOL
1780900753,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_TX,TRAMADOL,,
1780901231,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,,,
1780910836,GENDER_F,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_CT,,,
1780929943,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_PA,,
1780942649,GENDER_F,SPCLTY_Student in an Organiz,STATE_MO,TRAMADOL,,,
1780955237,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_GA,,,
1780974774,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_LA,,,
1780988600,GENDER_F,SPCLTY_Physician Assistant,STATE_IA,TRAMADOL,,,
1780991737,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1780992339,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,,,
1780997783,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_WA,TRAMADOL,,
1780998021,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,
1790004596,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_OH,,,
1790006914,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_NE,TRAMADOL,
1790010221,GENDER_F,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_CA,,,
1790015618,GENDER_F,HYDROCODONE,SPCLTY_Oral Surgery (dentist,STATE_OH,,,
1790018844,GENDER_F,SPCLTY_Nurse Practitioner,STATE_OH,TRAMADOL,,,
1790019974,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MD,,,
1790022101,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,TRAMADOL,,
1790031318,GENDER_F,SPCLTY_Nurse Practitioner,STATE_CT,TRAMADOL,,,
1790032977,GENDER_M,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_WI,,,
1790037497,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_NY,TRAMADOL,,
1790045326,GENDER_F,SPCLTY_Family Practice,STATE_PA,TRAMADOL,,,
1790047231,GENDER_M,OXYCODONE,SPCLTY_Orthopaedic Surgery,STATE_MA,,,
1790070738,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_AR,,,
1790072072,GENDER_M,SPCLTY_Internal Medicine,STATE_AZ,TRAMADOL,,,
1790084168,GENDER_M,SPCLTY_Family Practice,STATE_FL,TRAMADOL,,,
1790085702,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_ME,,
1790120319,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_AL,,,
1790124592,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,TRAMADOL,
1790128387,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_MO,,,
1790709186,GENDER_M,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,,
1790709285,GENDER_M,HYDROCODONE,SPCLTY_Nephrology,STATE_TX,TRAMADOL,,
1790709343,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,
1790711620,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_WI,TRAMADOL,,
1790711992,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_AK,,
1790713386,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_VA,TRAMADOL,,
1790717585,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_VA,,,
1790718153,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL
1790724987,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_PA,TRAMADOL,
1790725687,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,,,
1790732774,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1790732998,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NJ,,,
1790734549,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Osteopathic Manipulat,STATE_MD,,
1790735454,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_TN,TRAMADOL,
1790736908,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MD,,,
1790738060,GENDER_F,HYDROCODONE,SPCLTY_Cardiology,STATE_WA,,,
1790738490,GENDER_F,SPCLTY_Physician Assistant,STATE_FL,TRAMADOL,,,
1790741189,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurology,STATE_VA,TRAMADOL
1790745271,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_UT,,,
1790745867,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_CO,,,
1790746642,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_NY,,,
1790747467,GENDER_M,OXYCODONE,SPCLTY_Emergency Medicine,STATE_IN,,,
1790747665,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_MI,TRAMADOL,,
1790755098,GENDER_M,HYDROCODONE,SPCLTY_Obstetrics/Gynecology,STATE_AR,,,
1790756542,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_PA,,,
1790757268,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Geriatric Medicine,STATE_OH,TRAMADOL
1790757938,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_PA,TRAMADOL,
1790758332,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_NV,TRAMADOL
1790758613,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_General Practice,STATE_CA,TRAMADOL,
1790759413,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MO,TRAMADOL,,
1790759421,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_GA,TRAMADOL,,
1790759546,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_IN,,,
1790761443,GENDER_M,SPCLTY_Gastroenterology,STATE_AL,TRAMADOL,,,
1790763779,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_WI,,,
1790764306,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_WI,TRAMADOL
1790764561,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_MA,,,
1790764850,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Neurosurgery,STATE_WV,,
1790765287,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1790766418,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_MD,TRAMADOL,
1790767499,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Interventional Pain M,STATE_NC,TRAMADOL,
1790768513,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Radiation Oncology,STATE_WA,,
1790768646,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Obstetrics/Gynecology,STATE_AL,TRAMADOL,
1790769370,GENDER_M,OXYCODONE,SPCLTY_Gastroenterology,STATE_MD,,,
1790769396,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_SC,,
1790772671,GENDER_M,HYDROCODONE,SPCLTY_Pulmonary Disease,STATE_FL,,,
1790772754,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_IN,,,
1790773448,GENDER_F,HYDROCODONE,SPCLTY_Radiation Oncology,STATE_CA,,,
1790774362,GENDER_F,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MO,,,
1790777332,GENDER_M,HYDROCODONE,SPCLTY_Cardiology,STATE_SC,,,
1790777373,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,
1790778009,GENDER_M,OXYCODONE,SPCLTY_Urology,STATE_FL,,,
1790783256,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_NV,TRAMADOL,,
1790786564,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MN,TRAMADOL
1790786853,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_WV,TRAMADOL
1790788255,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,
1790788479,GENDER_F,HYDROCODONE,SPCLTY_Physical Medicine and,STATE_NC,TRAMADOL,,
1790794261,GENDER_M,OXYCODONE,SPCLTY_Hematology/Oncology,STATE_FL,,,
1790798692,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_KS,,
1790800357,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_OH,,
1790803757,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_IL,,,
1790804813,GENDER_M,HYDROCODONE,SPCLTY_Otolaryngology,STATE_NC,,,
1790824290,GENDER_M,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,TRAMADOL,,
1790825768,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_UT,,,
1790827194,GENDER_F,SPCLTY_Nurse Practitioner,STATE_FL,TRAMADOL,,,
1790833689,GENDER_F,SPCLTY_Family Practice,STATE_CA,TRAMADOL,,,
1790841054,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_MO,,,
1790846590,GENDER_M,HYDROCODONE,SPCLTY_Orthopedic Surgery,STATE_TX,TRAMADOL,,
1790849925,GENDER_M,OXYCODONE,SPCLTY_Orthopedic Surgery,STATE_NY,,,
1790857167,GENDER_M,HYDROCODONE,SPCLTY_General Surgery,STATE_WV,,,
1790861128,GENDER_F,SPCLTY_Medical Oncology,STATE_NC,TRAMADOL,,,
1790861805,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_OH,TRAMADOL,
1790863348,GENDER_M,HYDROCODONE,SPCLTY_Urology,STATE_CA,,,
1790864064,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_GA,,,
1790865202,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_WA,TRAMADOL,
1790868735,GENDER_M,HYDROCODONE,SPCLTY_Dermatology,STATE_CA,,,
1790870673,GENDER_M,OXYCODONE,SPCLTY_Physician Assistant,STATE_MD,,,
1790872653,FENTANYL,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_FL,
1790874477,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_WA,,,
1790879914,FENTANYL,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_IN,TRAMADOL,
1790885820,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_CO,TRAMADOL,
1790886943,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_AZ,TRAMADOL,
1790890341,GENDER_M,HYDROCODONE,SPCLTY_Thoracic Surgery,STATE_CA,,,
1790891885,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_MO,TRAMADOL,
1790892016,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_AZ,TRAMADOL,
1790892115,GENDER_M,SPCLTY_Endocrinology,STATE_CA,TRAMADOL,,,
1790896231,FENTANYL,GENDER_F,HYDROCODONE,SPCLTY_Internal Medicine,STATE_CA,TRAMADOL,
1790899508,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Family Practice,STATE_TN,,
1790921484,GENDER_M,OXYCODONE,SPCLTY_General Surgery,STATE_PA,,,
1790928307,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Internal Medicine,STATE_CT,
1790933414,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_IN,,,
1790949337,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_OH,,
1790951200,GENDER_F,SPCLTY_Internal Medicine,STATE_IL,TRAMADOL,,,
1790965879,GENDER_F,OXYCODONE,SPCLTY_Dentist,STATE_CT,,,
1790966513,GENDER_M,HYDROCODONE,SPCLTY_Internal Medicine,STATE_TX,TRAMADOL,,
1790966877,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_CA,,,
1790978260,GENDER_M,HYDROCODONE,SPCLTY_Emergency Medicine,STATE_WI,,,
1801005194,GENDER_F,OXYCODONE,SPCLTY_Physician Assistant,STATE_SC,,,
1801006960,GENDER_M,HYDROCODONE,SPCLTY_Family Practice,STATE_MS,,,
1801021456,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_GA,TRAMADOL,
1801023478,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_ID,,,
1801041009,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_TX,,,
1801041207,GENDER_F,OXYCODONE,SPCLTY_Internal Medicine,STATE_VA,,,
1801041231,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CO,TRAMADOL,
1801044607,GENDER_F,HYDROCODONE,SPCLTY_Physician Assistant,STATE_CA,TRAMADOL,,
1801047519,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_FL,,
1801052261,GENDER_F,HYDROCODONE,SPCLTY_Urology,STATE_MA,,,
1801053590,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_NC,,,
1801061239,GENDER_M,OXYCODONE,SPCLTY_Nephrology,STATE_NY,,,
1801062070,GENDER_M,HYDROCODONE,OXYCODONE,SPCLTY_Emergency Medicine,STATE_WA,,
1801071014,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physical Medicine and,STATE_MD,TRAMADOL
1801091467,GENDER_F,OXYCODONE,SPCLTY_Internal Medicine,STATE_ND,,,
1801102959,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_AL,,,
1801104427,GENDER_F,HYDROCODONE,SPCLTY_Dentist,STATE_TX,,,
1801112651,GENDER_M,HYDROCODONE,SPCLTY_Podiatry,STATE_CA,,,
1801136494,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_CA,,,
1801142526,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_PA,
1801145149,GENDER_F,HYDROCODONE,SPCLTY_Nurse Practitioner,STATE_MA,,,
1801145230,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Nurse Practitioner,STATE_TN,TRAMADOL
1801157300,GENDER_M,HYDROCODONE,SPCLTY_Student in an Organiz,STATE_GA,,,
1801159918,GENDER_M,HYDROCODONE,SPCLTY_Dentist,STATE_IN,,,
1801161591,GENDER_F,SPCLTY_Nurse Practitioner,STATE_IN,TRAMADOL,,,
1801174966,FENTANYL,GENDER_F,HYDROCODONE,OXYCODONE,SPCLTY_Physician Assistant,STATE_CA,TRAMADOL
1801180450,GENDER_M,SPCLTY_Internal Medicine,STATE_FL,TRAMADOL,,,
1801180815,GENDER_F,HYDROCODONE,SPCLTY_Family Practice,STATE_OR,,,
